<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.11.18	12:00:00	1.35086	1.35126	1.35045	1.35124	639	0	2
2013.11.18	12:30:00	1.35124	1.35131	1.35048	1.35082	788	0	1
2013.11.18	13:00:00	1.35085	1.35128	1.35067	1.35124	750	0	3
2013.11.18	13:30:00	1.35120	1.35177	1.35094	1.35095	824	0	1
2013.11.18	14:00:00	1.35094	1.35218	1.35094	1.35152	1244	0	1
2013.11.18	14:30:00	1.35152	1.35204	1.35132	1.35159	1019	0	2
2013.11.18	15:00:00	1.35158	1.35311	1.35150	1.35275	1279	0	1
2013.11.18	15:30:00	1.35275	1.35413	1.35252	1.35360	1251	0	1
2013.11.18	16:00:00	1.35360	1.35417	1.35243	1.35266	1231	0	1
2013.11.18	16:30:00	1.35266	1.35303	1.35200	1.35250	1078	0	2
2013.11.18	17:00:00	1.35247	1.35278	1.35185	1.35206	928	0	1
2013.11.18	17:30:00	1.35204	1.35252	1.35181	1.35186	678	0	2
2013.11.18	18:00:00	1.35188	1.35232	1.35069	1.35085	957	0	2
2013.11.18	18:30:00	1.35084	1.35108	1.34962	1.35085	1028	0	2
2013.11.18	19:00:00	1.35074	1.35149	1.35073	1.35082	576	0	2
2013.11.18	19:30:00	1.35083	1.35111	1.35052	1.35078	481	0	2
2013.11.18	20:00:00	1.35073	1.35136	1.35056	1.35135	480	0	1
2013.11.18	20:30:00	1.35141	1.35154	1.34987	1.34994	776	0	1
2013.11.18	21:00:00	1.34993	1.35047	1.34956	1.34980	876	0	1
2013.11.18	21:30:00	1.34981	1.35042	1.34956	1.35039	631	0	3
2013.11.18	22:00:00	1.35046	1.35081	1.35014	1.35039	514	0	3
2013.11.18	22:30:00	1.35041	1.35080	1.35041	1.35052	411	0	1
2013.11.18	23:00:00	1.35052	1.35072	1.35030	1.35036	250	0	2
2013.11.18	23:30:00	1.35051	1.35074	1.35005	1.35037	372	0	1
2013.11.19	00:00:00	1.35034	1.35052	1.35008	1.35035	337	0	1
2013.11.19	00:30:00	1.35034	1.35048	1.34985	1.35024	320	0	2
2013.11.19	01:00:00	1.35014	1.35030	1.34990	1.35005	254	0	2
2013.11.19	01:30:00	1.35006	1.35124	1.35006	1.35115	716	0	2
2013.11.19	02:00:00	1.35115	1.35198	1.35073	1.35145	570	0	1
2013.11.19	02:30:00	1.35142	1.35228	1.35140	1.35185	498	0	2
2013.11.19	03:00:00	1.35184	1.35196	1.35135	1.35154	396	0	3
2013.11.19	03:30:00	1.35153	1.35180	1.35125	1.35145	313	0	2
2013.11.19	04:00:00	1.35146	1.35146	1.35090	1.35097	408	0	2
2013.11.19	04:30:00	1.35097	1.35101	1.35035	1.35079	423	0	2
2013.11.19	05:00:00	1.35083	1.35099	1.35064	1.35085	262	0	2
2013.11.19	05:30:00	1.35086	1.35086	1.35061	1.35079	286	0	3
2013.11.19	06:00:00	1.35072	1.35116	1.35072	1.35088	395	0	1
2013.11.19	06:30:00	1.35087	1.35097	1.35066	1.35075	317	0	1
2013.11.19	07:00:00	1.35076	1.35094	1.35053	1.35085	401	0	3
2013.11.19	07:30:00	1.35084	1.35182	1.35069	1.35180	591	0	3
2013.11.19	08:00:00	1.35179	1.35186	1.35141	1.35147	684	0	1
2013.11.19	08:30:00	1.35149	1.35200	1.35121	1.35174	886	0	1
2013.11.19	09:00:00	1.35176	1.35427	1.35112	1.35163	1781	0	1
2013.11.19	09:30:00	1.35161	1.35209	1.35015	1.35195	1399	0	1
2013.11.19	10:00:00	1.35194	1.35234	1.35128	1.35157	977	0	1
2013.11.19	10:30:00	1.35158	1.35209	1.35096	1.35146	1009	0	1
2013.11.19	11:00:00	1.35145	1.35145	1.34923	1.34999	1342	0	1
2013.11.19	11:30:00	1.34999	1.35100	1.34933	1.34946	1020	0	2
2013.11.19	12:00:00	1.34941	1.35049	1.34918	1.34984	963	0	2
2013.11.19	12:30:00	1.34984	1.35026	1.34913	1.34924	783	0	1
2013.11.19	13:00:00	1.34933	1.35059	1.34876	1.35045	926	0	1
2013.11.19	13:30:00	1.35049	1.35071	1.34990	1.34999	797	0	1
2013.11.19	14:00:00	1.35002	1.35066	1.34972	1.35061	875	0	2
2013.11.19	14:30:00	1.35060	1.35205	1.35044	1.35097	1207	0	1
2013.11.19	15:00:00	1.35097	1.35119	1.35015	1.35056	932	0	1
2013.11.19	15:30:00	1.35060	1.35239	1.34906	1.34983	1530	0	1
2013.11.19	16:00:00	1.34983	1.35408	1.34932	1.35292	1783	0	1
2013.11.19	16:30:00	1.35301	1.35360	1.35234	1.35249	1353	0	1
2013.11.19	17:00:00	1.35251	1.35310	1.35160	1.35274	1139	0	1
2013.11.19	17:30:00	1.35273	1.35326	1.35231	1.35282	1041	0	1
2013.11.19	18:00:00	1.35281	1.35469	1.35265	1.35414	820	0	1
2013.11.19	18:30:00	1.35419	1.35451	1.35337	1.35357	953	0	1
2013.11.19	19:00:00	1.35355	1.35393	1.35314	1.35363	593	0	1
2013.11.19	19:30:00	1.35361	1.35407	1.35302	1.35309	539	0	3
2013.11.19	20:00:00	1.35309	1.35327	1.35279	1.35291	589	0	2
2013.11.19	20:30:00	1.35292	1.35307	1.35265	1.35302	451	0	3
2013.11.19	21:00:00	1.35303	1.35387	1.35293	1.35372	499	0	1
2013.11.19	21:30:00	1.35372	1.35414	1.35351	1.35397	544	0	3
2013.11.19	22:00:00	1.35393	1.35407	1.35346	1.35360	416	0	1
2013.11.19	22:30:00	1.35360	1.35392	1.35357	1.35379	430	0	1
2013.11.19	23:00:00	1.35373	1.35400	1.35339	1.35343	531	0	1
2013.11.19	23:30:00	1.35347	1.35359	1.35330	1.35354	423	0	1
2013.11.20	00:00:00	1.35353	1.35770	1.35334	1.35590	1138	0	1
2013.11.20	00:30:00	1.35591	1.35664	1.35570	1.35640	805	0	1
2013.11.20	01:00:00	1.35635	1.35635	1.35514	1.35543	766	0	2
2013.11.20	01:30:00	1.35544	1.35601	1.35452	1.35585	771	0	1
2013.11.20	02:00:00	1.35579	1.35582	1.35484	1.35535	567	0	1
2013.11.20	02:30:00	1.35534	1.35534	1.35453	1.35484	378	0	2
2013.11.20	03:00:00	1.35485	1.35529	1.35454	1.35522	513	0	2
2013.11.20	03:30:00	1.35522	1.35592	1.35515	1.35536	438	0	1
2013.11.20	04:00:00	1.35536	1.35638	1.35536	1.35629	424	0	1
2013.11.20	04:30:00	1.35628	1.35640	1.35535	1.35548	458	0	1
2013.11.20	05:00:00	1.35547	1.35587	1.35519	1.35536	315	0	3
2013.11.20	05:30:00	1.35538	1.35544	1.35502	1.35507	282	0	2
2013.11.20	06:00:00	1.35506	1.35530	1.35456	1.35495	524	0	1
2013.11.20	06:30:00	1.35496	1.35528	1.35485	1.35513	260	0	2
2013.11.20	07:00:00	1.35510	1.35516	1.35404	1.35407	490	0	3
2013.11.20	07:30:00	1.35409	1.35467	1.35389	1.35399	547	0	2
2013.11.20	08:00:00	1.35398	1.35426	1.35344	1.35381	781	0	2
2013.11.20	08:30:00	1.35381	1.35415	1.35305	1.35338	725	0	1
2013.11.20	09:00:00	1.35336	1.35369	1.35280	1.35308	997	0	1
2013.11.20	09:30:00	1.35310	1.35394	1.35285	1.35366	868	0	2
2013.11.20	10:00:00	1.35365	1.35383	1.35330	1.35365	831	0	1
2013.11.20	10:30:00	1.35366	1.35402	1.35164	1.35219	1151	0	1
2013.11.20	11:00:00	1.35218	1.35318	1.35183	1.35317	1029	0	1
2013.11.20	11:30:00	1.35318	1.35324	1.35224	1.35281	761	0	2
2013.11.20	12:00:00	1.35280	1.35326	1.35224	1.35229	790	0	1
2013.11.20	12:30:00	1.35231	1.35305	1.35222	1.35256	623	0	2
2013.11.20	13:00:00	1.35253	1.35360	1.35248	1.35302	732	0	2
2013.11.20	13:30:00	1.35302	1.35302	1.35172	1.35186	779	0	1
2013.11.20	14:00:00	1.35187	1.35300	1.35187	1.35287	957	0	1
2013.11.20	14:30:00	1.35267	1.35440	1.35123	1.35344	1670	0	1
2013.11.20	15:00:00	1.35347	1.35429	1.35245	1.35378	1195	0	1
2013.11.20	15:30:00	1.35375	1.35466	1.35296	1.35323	1228	0	1
2013.11.20	16:00:00	1.35310	1.35431	1.34725	1.34898	1687	0	1
2013.11.20	16:30:00	1.34899	1.34920	1.34545	1.34642	2187	0	1
2013.11.20	17:00:00	1.34643	1.34718	1.34461	1.34509	1445	0	1
2013.11.20	17:30:00	1.34514	1.34583	1.34478	1.34504	1133	0	1
2013.11.20	18:00:00	1.34505	1.34535	1.34409	1.34464	972	0	1
2013.11.20	18:30:00	1.34465	1.34488	1.34348	1.34387	1022	0	1
2013.11.20	19:00:00	1.34380	1.34400	1.34292	1.34350	940	0	1
2013.11.20	19:30:00	1.34349	1.34458	1.34339	1.34420	845	0	1
2013.11.20	20:00:00	1.34424	1.34457	1.34158	1.34346	2035	0	1
2013.11.20	20:30:00	1.34347	1.34351	1.34152	1.34191	1328	0	1
2013.11.20	21:00:00	1.34204	1.34308	1.34178	1.34255	1125	0	1
2013.11.20	21:30:00	1.34254	1.34342	1.34248	1.34306	705	0	1
2013.11.20	22:00:00	1.34308	1.34361	1.34304	1.34354	613	0	2
2013.11.20	22:30:00	1.34352	1.34418	1.34340	1.34384	478	0	1
2013.11.20	23:00:00	1.34383	1.34418	1.34371	1.34378	320	0	1
2013.11.20	23:30:00	1.34377	1.34420	1.34359	1.34390	243	0	1
2013.11.21	00:00:00	1.34387	1.34388	1.34331	1.34348	516	0	2
2013.11.21	00:30:00	1.34345	1.34372	1.34300	1.34300	308	0	2
2013.11.21	01:00:00	1.34301	1.34359	1.34282	1.34328	611	0	1
2013.11.21	01:30:00	1.34320	1.34323	1.34199	1.34239	720	0	2
2013.11.21	02:00:00	1.34239	1.34301	1.34235	1.34286	539	0	1
2013.11.21	02:30:00	1.34286	1.34286	1.34193	1.34228	515	0	1
2013.11.21	03:00:00	1.34225	1.34261	1.34211	1.34245	362	0	1
2013.11.21	03:30:00	1.34244	1.34267	1.34230	1.34240	327	0	2
2013.11.21	04:00:00	1.34243	1.34258	1.34220	1.34257	301	0	2
2013.11.21	04:30:00	1.34257	1.34290	1.34230	1.34230	337	0	3
2013.11.21	05:00:00	1.34229	1.34245	1.34195	1.34225	475	0	1
2013.11.21	05:30:00	1.34225	1.34226	1.34135	1.34162	552	0	1
2013.11.21	06:00:00	1.34163	1.34241	1.34142	1.34221	480	0	3
2013.11.21	06:30:00	1.34220	1.34270	1.34196	1.34235	416	0	2
2013.11.21	07:00:00	1.34237	1.34269	1.34174	1.34237	676	0	2
2013.11.21	07:30:00	1.34239	1.34324	1.34235	1.34293	712	0	1
2013.11.21	08:00:00	1.34293	1.34333	1.34235	1.34260	739	0	2
2013.11.21	08:30:00	1.34262	1.34325	1.34040	1.34081	928	0	1
2013.11.21	09:00:00	1.34081	1.34269	1.33992	1.34247	1409	0	1
2013.11.21	09:30:00	1.34245	1.34335	1.34240	1.34272	1104	0	1
2013.11.21	10:00:00	1.34276	1.34401	1.34172	1.34378	1387	0	1
2013.11.21	10:30:00	1.34377	1.34413	1.34287	1.34295	1071	0	1
2013.11.21	11:00:00	1.34296	1.34371	1.34236	1.34280	929	0	1
2013.11.21	11:30:00	1.34282	1.34433	1.34282	1.34394	835	0	1
2013.11.21	12:00:00	1.34399	1.34461	1.34281	1.34300	989	0	1
2013.11.21	12:30:00	1.34301	1.34768	1.34296	1.34646	1654	0	1
2013.11.21	13:00:00	1.34655	1.34709	1.34551	1.34574	1077	0	1
2013.11.21	13:30:00	1.34573	1.34680	1.34562	1.34644	853	0	2
2013.11.21	14:00:00	1.34644	1.34722	1.34587	1.34598	1195	0	1
2013.11.21	14:30:00	1.34597	1.34743	1.34552	1.34613	1509	0	1
2013.11.21	15:00:00	1.34612	1.34690	1.34523	1.34611	1553	0	1
2013.11.21	15:30:00	1.34611	1.34617	1.34439	1.34487	1497	0	1
2013.11.21	16:00:00	1.34485	1.34752	1.34464	1.34495	1768	0	1
2013.11.21	16:30:00	1.34494	1.34658	1.34475	1.34621	1527	0	1
2013.11.21	17:00:00	1.34622	1.34785	1.34571	1.34738	1379	0	1
2013.11.21	17:30:00	1.34740	1.34782	1.34666	1.34696	1154	0	1
2013.11.21	18:00:00	1.34696	1.34740	1.34638	1.34689	813	0	1
2013.11.21	18:30:00	1.34687	1.34718	1.34561	1.34580	794	0	1
2013.11.21	19:00:00	1.34580	1.34636	1.34454	1.34479	816	0	1
2013.11.21	19:30:00	1.34481	1.34628	1.34480	1.34544	961	0	1
2013.11.21	20:00:00	1.34541	1.34592	1.34492	1.34592	611	0	2
2013.11.21	20:30:00	1.34588	1.34649	1.34561	1.34611	799	0	1
2013.11.21	21:00:00	1.34610	1.34700	1.34584	1.34666	725	0	2
2013.11.21	21:30:00	1.34664	1.34695	1.34643	1.34694	555	0	1
2013.11.21	22:00:00	1.34693	1.34862	1.34668	1.34822	873	0	2
2013.11.21	22:30:00	1.34822	1.34822	1.34737	1.34816	724	0	1
2013.11.21	23:00:00	1.34816	1.34858	1.34784	1.34788	379	0	1
2013.11.21	23:30:00	1.34789	1.34789	1.34729	1.34753	347	0	1
2013.11.22	00:00:00	1.34753	1.34775	1.34738	1.34751	374	0	1
2013.11.22	00:30:00	1.34751	1.34763	1.34702	1.34710	412	0	2
2013.11.22	01:00:00	1.34710	1.34741	1.34671	1.34728	482	0	3
2013.11.22	01:30:00	1.34728	1.34761	1.34708	1.34725	452	0	2
2013.11.22	02:00:00	1.34725	1.34797	1.34725	1.34744	500	0	2
2013.11.22	02:30:00	1.34748	1.34754	1.34696	1.34705	456	0	2
2013.11.22	03:00:00	1.34700	1.34727	1.34679	1.34697	475	0	2
2013.11.22	03:30:00	1.34699	1.34731	1.34691	1.34714	370	0	2
2013.11.22	04:00:00	1.34714	1.34720	1.34648	1.34648	407	0	1
2013.11.22	04:30:00	1.34645	1.34675	1.34621	1.34658	560	0	2
2013.11.22	05:00:00	1.34657	1.34678	1.34627	1.34668	360	0	1
2013.11.22	05:30:00	1.34667	1.34679	1.34626	1.34644	414	0	2
2013.11.22	06:00:00	1.34642	1.34749	1.34636	1.34737	398	0	1
2013.11.22	06:30:00	1.34737	1.34750	1.34714	1.34732	367	0	3
2013.11.22	07:00:00	1.34731	1.34759	1.34696	1.34750	437	0	2
2013.11.22	07:30:00	1.34748	1.34893	1.34726	1.34838	805	0	1
2013.11.22	08:00:00	1.34838	1.34899	1.34788	1.34808	834	0	2
2013.11.22	08:30:00	1.34808	1.34896	1.34794	1.34848	849	0	1
2013.11.22	09:00:00	1.34843	1.34981	1.34824	1.34913	1317	0	1
2013.11.22	09:30:00	1.34913	1.34974	1.34913	1.34945	928	0	2
2013.11.22	10:00:00	1.34931	1.35264	1.34931	1.35174	1454	0	1
2013.11.22	10:30:00	1.35174	1.35175	1.35111	1.35119	893	0	2
2013.11.22	11:00:00	1.35119	1.35265	1.35100	1.35181	1120	0	1
2013.11.22	11:30:00	1.35180	1.35193	1.35118	1.35136	687	0	2
2013.11.22	12:00:00	1.35138	1.35188	1.35113	1.35180	647	0	1
2013.11.22	12:30:00	1.35180	1.35197	1.35136	1.35139	601	0	1
2013.11.22	13:00:00	1.35144	1.35333	1.35137	1.35297	964	0	2
2013.11.22	13:30:00	1.35297	1.35384	1.35264	1.35276	1169	0	2
2013.11.22	14:00:00	1.35277	1.35316	1.35128	1.35165	1201	0	1
2013.11.22	14:30:00	1.35164	1.35236	1.35137	1.35230	1369	0	1
2013.11.22	15:00:00	1.35229	1.35258	1.35148	1.35195	877	0	1
2013.11.22	15:30:00	1.35193	1.35335	1.35165	1.35334	1129	0	1
2013.11.22	16:00:00	1.35342	1.35371	1.35229	1.35249	1036	0	1
2013.11.22	16:30:00	1.35253	1.35301	1.35206	1.35206	755	0	1
2013.11.22	17:00:00	1.35209	1.35364	1.35208	1.35327	863	0	1
2013.11.22	17:30:00	1.35322	1.35533	1.35322	1.35468	1065	0	1
2013.11.22	18:00:00	1.35466	1.35499	1.35373	1.35373	683	0	1
2013.11.22	18:30:00	1.35370	1.35466	1.35363	1.35389	656	0	1
2013.11.22	19:00:00	1.35383	1.35442	1.35383	1.35417	541	0	1
2013.11.22	19:30:00	1.35410	1.35506	1.35410	1.35487	447	0	1
2013.11.22	20:00:00	1.35488	1.35502	1.35467	1.35470	452	0	1
2013.11.22	20:30:00	1.35469	1.35511	1.35460	1.35503	402	0	1
2013.11.22	21:00:00	1.35503	1.35513	1.35462	1.35509	451	0	1
2013.11.22	21:30:00	1.35512	1.35517	1.35464	1.35493	425	0	1
2013.11.22	22:00:00	1.35491	1.35502	1.35463	1.35494	392	0	1
2013.11.22	22:30:00	1.35494	1.35567	1.35494	1.35554	594	0	1
2013.11.25	00:00:00	1.35536	1.35600	1.35500	1.35572	365	0	1
2013.11.25	00:30:00	1.35571	1.35580	1.35505	1.35511	327	0	1
2013.11.25	01:00:00	1.35509	1.35533	1.35483	1.35493	384	0	1
2013.11.25	01:30:00	1.35496	1.35512	1.35456	1.35483	530	0	1
2013.11.25	02:00:00	1.35485	1.35494	1.35428	1.35439	393	0	1
2013.11.25	02:30:00	1.35438	1.35562	1.35412	1.35431	683	0	1
2013.11.25	03:00:00	1.35431	1.35464	1.35394	1.35445	427	0	1
2013.11.25	03:30:00	1.35445	1.35492	1.35435	1.35465	386	0	1
2013.11.25	04:00:00	1.35463	1.35492	1.35436	1.35459	270	0	1
2013.11.25	04:30:00	1.35460	1.35482	1.35440	1.35452	262	0	1
2013.11.25	05:00:00	1.35454	1.35481	1.35426	1.35450	268	0	1
2013.11.25	05:30:00	1.35449	1.35463	1.35396	1.35402	297	0	1
2013.11.25	06:00:00	1.35405	1.35441	1.35392	1.35415	420	0	1
2013.11.25	06:30:00	1.35413	1.35436	1.35378	1.35416	349	0	1
2013.11.25	07:00:00	1.35418	1.35418	1.35345	1.35360	419	0	1
2013.11.25	07:30:00	1.35360	1.35424	1.35347	1.35403	410	0	1
2013.11.25	08:00:00	1.35398	1.35451	1.35387	1.35398	465	0	1
2013.11.25	08:30:00	1.35411	1.35433	1.35340	1.35402	757	0	1
2013.11.25	09:00:00	1.35396	1.35415	1.35289	1.35302	887	0	1
2013.11.25	09:30:00	1.35294	1.35342	1.35263	1.35294	818	0	1
2013.11.25	10:00:00	1.35292	1.35354	1.35137	1.35183	962	0	1
2013.11.25	10:30:00	1.35184	1.35235	1.35119	1.35171	1024	0	1
2013.11.25	11:00:00	1.35168	1.35205	1.35079	1.35100	739	0	1
2013.11.25	11:30:00	1.35099	1.35141	1.35081	1.35125	653	0	1
2013.11.25	12:00:00	1.35125	1.35202	1.35096	1.35172	648	0	1
2013.11.25	12:30:00	1.35172	1.35263	1.35135	1.35263	723	0	1
2013.11.25	13:00:00	1.35263	1.35263	1.35175	1.35176	612	0	1
2013.11.25	13:30:00	1.35167	1.35265	1.35152	1.35265	781	0	1
2013.11.25	14:00:00	1.35267	1.35282	1.35092	1.35113	1123	0	1
2013.11.25	14:30:00	1.35111	1.35153	1.35045	1.35130	1168	0	1
2013.11.25	15:00:00	1.35130	1.35151	1.34969	1.35048	1228	0	1
2013.11.25	15:30:00	1.35047	1.35144	1.34961	1.35037	1102	0	1
2013.11.25	16:00:00	1.35032	1.35135	1.34902	1.35035	1367	0	1
2013.11.25	16:30:00	1.35035	1.35125	1.35034	1.35053	1014	0	1
2013.11.25	17:00:00	1.35055	1.35085	1.34941	1.34980	956	0	1
2013.11.25	17:30:00	1.34977	1.35021	1.34952	1.35018	760	0	1
2013.11.25	18:00:00	1.35018	1.35084	1.35004	1.35057	667	0	1
2013.11.25	18:30:00	1.35055	1.35169	1.35051	1.35144	648	0	1
2013.11.25	19:00:00	1.35139	1.35151	1.35087	1.35106	610	0	1
2013.11.25	19:30:00	1.35108	1.35188	1.35108	1.35156	482	0	1
2013.11.25	20:00:00	1.35154	1.35155	1.35106	1.35120	471	0	1
2013.11.25	20:30:00	1.35125	1.35159	1.35113	1.35159	494	0	1
2013.11.25	21:00:00	1.35159	1.35181	1.35126	1.35177	467	0	1
2013.11.25	21:30:00	1.35168	1.35204	1.35153	1.35195	505	0	1
2013.11.25	22:00:00	1.35192	1.35194	1.35125	1.35134	361	0	1
2013.11.25	22:30:00	1.35134	1.35183	1.35132	1.35161	368	0	1
2013.11.25	23:00:00	1.35164	1.35206	1.35130	1.35196	306	0	4
2013.11.25	23:30:00	1.35199	1.35240	1.35172	1.35220	329	0	1
2013.11.26	00:00:00	1.35217	1.35268	1.35193	1.35261	341	0	2
2013.11.26	00:30:00	1.35262	1.35334	1.35218	1.35332	384	0	1
2013.11.26	01:00:00	1.35333	1.35345	1.35280	1.35292	559	0	1
2013.11.26	01:30:00	1.35290	1.35373	1.35240	1.35370	540	0	1
2013.11.26	02:00:00	1.35372	1.35408	1.35348	1.35371	495	0	1
2013.11.26	02:30:00	1.35369	1.35402	1.35355	1.35388	374	0	1
2013.11.26	03:00:00	1.35388	1.35390	1.35326	1.35340	263	0	2
2013.11.26	03:30:00	1.35341	1.35382	1.35290	1.35292	393	0	1
2013.11.26	04:00:00	1.35292	1.35334	1.35289	1.35302	300	0	1
2013.11.26	04:30:00	1.35299	1.35336	1.35280	1.35300	398	0	1
2013.11.26	05:00:00	1.35299	1.35344	1.35286	1.35343	339	0	1
2013.11.26	05:30:00	1.35353	1.35353	1.35306	1.35328	228	0	1
2013.11.26	06:00:00	1.35328	1.35334	1.35272	1.35276	340	0	1
2013.11.26	06:30:00	1.35273	1.35335	1.35273	1.35311	383	0	1
2013.11.26	07:00:00	1.35311	1.35331	1.35296	1.35325	317	0	1
2013.11.26	07:30:00	1.35325	1.35328	1.35278	1.35286	343	0	1
2013.11.26	08:00:00	1.35282	1.35424	1.35282	1.35409	575	0	1
2013.11.26	08:30:00	1.35411	1.35485	1.35398	1.35399	868	0	1
2013.11.26	09:00:00	1.35400	1.35710	1.35396	1.35630	1296	0	1
2013.11.26	09:30:00	1.35631	1.35665	1.35496	1.35552	1128	0	1
2013.11.26	10:00:00	1.35554	1.35589	1.35514	1.35561	988	0	1
2013.11.26	10:30:00	1.35560	1.35614	1.35457	1.35511	845	0	1
2013.11.26	11:00:00	1.35509	1.35537	1.35374	1.35388	867	0	1
2013.11.26	11:30:00	1.35388	1.35532	1.35379	1.35512	852	0	1
2013.11.26	12:00:00	1.35512	1.35534	1.35373	1.35428	785	0	1
2013.11.26	12:30:00	1.35424	1.35490	1.35399	1.35471	679	0	1
2013.11.26	13:00:00	1.35469	1.35480	1.35423	1.35461	732	0	1
2013.11.26	13:30:00	1.35462	1.35503	1.35460	1.35471	778	0	1
2013.11.26	14:00:00	1.35469	1.35526	1.35436	1.35450	936	0	1
2013.11.26	14:30:00	1.35450	1.35483	1.35384	1.35472	960	0	1
2013.11.26	15:00:00	1.35469	1.35469	1.35211	1.35305	1358	0	1
2013.11.26	15:30:00	1.35304	1.35495	1.35219	1.35227	1283	0	1
2013.11.26	16:00:00	1.35232	1.35495	1.35222	1.35423	1376	0	1
2013.11.26	16:30:00	1.35422	1.35638	1.35365	1.35602	1159	0	1
2013.11.26	17:00:00	1.35601	1.35615	1.35497	1.35550	1112	0	1
2013.11.26	17:30:00	1.35549	1.35610	1.35523	1.35540	879	0	1
2013.11.26	18:00:00	1.35538	1.35571	1.35502	1.35505	701	0	1
2013.11.26	18:30:00	1.35503	1.35599	1.35496	1.35564	758	0	1
2013.11.26	19:00:00	1.35554	1.35683	1.35542	1.35639	781	0	1
2013.11.26	19:30:00	1.35633	1.35718	1.35626	1.35626	707	0	1
2013.11.26	20:00:00	1.35622	1.35708	1.35617	1.35703	592	0	1
2013.11.26	20:30:00	1.35694	1.35747	1.35688	1.35739	611	0	1
2013.11.26	21:00:00	1.35740	1.35740	1.35672	1.35697	507	0	1
2013.11.26	21:30:00	1.35697	1.35708	1.35671	1.35691	484	0	1
2013.11.26	22:00:00	1.35689	1.35741	1.35683	1.35730	408	0	1
2013.11.26	22:30:00	1.35731	1.35744	1.35707	1.35714	374	0	1
2013.11.26	23:00:00	1.35706	1.35720	1.35683	1.35687	249	0	2
2013.11.26	23:30:00	1.35687	1.35689	1.35666	1.35666	212	0	1
2013.11.27	00:00:00	1.35673	1.35693	1.35663	1.35667	233	0	1
2013.11.27	00:30:00	1.35669	1.35685	1.35661	1.35667	293	0	1
2013.11.27	01:00:00	1.35667	1.35692	1.35633	1.35685	354	0	1
2013.11.27	01:30:00	1.35687	1.35693	1.35613	1.35623	475	0	1
2013.11.27	02:00:00	1.35625	1.35658	1.35620	1.35639	384	0	1
2013.11.27	02:30:00	1.35627	1.35639	1.35576	1.35610	363	0	1
2013.11.27	03:00:00	1.35611	1.35641	1.35587	1.35641	273	0	1
2013.11.27	03:30:00	1.35642	1.35689	1.35618	1.35683	348	0	1
2013.11.27	04:00:00	1.35680	1.35740	1.35617	1.35712	480	0	1
2013.11.27	04:30:00	1.35712	1.35990	1.35711	1.35926	894	0	1
2013.11.27	05:00:00	1.35926	1.35969	1.35890	1.35962	524	0	1
2013.11.27	05:30:00	1.35963	1.35976	1.35898	1.35952	455	0	1
2013.11.27	06:00:00	1.35942	1.35972	1.35918	1.35958	464	0	1
2013.11.27	06:30:00	1.35959	1.35963	1.35893	1.35894	476	0	1
2013.11.27	07:00:00	1.35893	1.35945	1.35855	1.35937	528	0	1
2013.11.27	07:30:00	1.35936	1.35936	1.35734	1.35805	726	0	1
2013.11.27	08:00:00	1.35803	1.35838	1.35738	1.35761	668	0	1
2013.11.27	08:30:00	1.35757	1.35833	1.35729	1.35777	836	0	1
2013.11.27	09:00:00	1.35772	1.35874	1.35743	1.35841	1037	0	1
