<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.11.15	23:00:00	1.27802	1.27813	1.27767	1.27775	429	0	12
2012.11.15	23:30:00	1.27775	1.27837	1.27768	1.27801	376	0	12
2012.11.16	00:00:00	1.27801	1.27819	1.27792	1.27816	378	0	12
2012.11.16	00:30:00	1.27817	1.27835	1.27777	1.27810	491	0	12
2012.11.16	01:00:00	1.27809	1.27837	1.27764	1.27837	628	0	12
2012.11.16	01:30:00	1.27833	1.27834	1.27686	1.27736	780	0	12
2012.11.16	02:00:00	1.27738	1.27769	1.27726	1.27736	650	0	12
2012.11.16	02:30:00	1.27737	1.27768	1.27706	1.27734	635	0	12
2012.11.16	03:00:00	1.27738	1.27762	1.27706	1.27713	589	0	12
2012.11.16	03:30:00	1.27714	1.27729	1.27673	1.27695	621	0	12
2012.11.16	04:00:00	1.27694	1.27740	1.27641	1.27730	909	0	12
2012.11.16	04:30:00	1.27729	1.27771	1.27724	1.27724	578	0	12
2012.11.16	05:00:00	1.27724	1.27736	1.27677	1.27715	531	0	12
2012.11.16	05:30:00	1.27714	1.27715	1.27687	1.27702	517	0	12
2012.11.16	06:00:00	1.27700	1.27770	1.27675	1.27707	660	0	6
2012.11.16	06:30:00	1.27708	1.27730	1.27674	1.27678	641	0	6
2012.11.16	07:00:00	1.27680	1.27731	1.27656	1.27677	763	0	10
2012.11.16	07:30:00	1.27678	1.27690	1.27558	1.27573	1058	0	6
2012.11.16	08:00:00	1.27574	1.27575	1.27463	1.27546	1616	0	8
2012.11.16	08:30:00	1.27545	1.27627	1.27529	1.27562	1448	0	9
2012.11.16	09:00:00	1.27564	1.27595	1.27436	1.27466	1968	0	9
2012.11.16	09:30:00	1.27466	1.27578	1.27426	1.27499	1742	0	10
2012.11.16	10:00:00	1.27505	1.27509	1.27322	1.27326	1813	0	9
2012.11.16	10:30:00	1.27327	1.27366	1.27256	1.27328	1820	0	10
2012.11.16	11:00:00	1.27327	1.27367	1.27236	1.27351	1760	0	8
2012.11.16	11:30:00	1.27350	1.27408	1.27297	1.27319	1622	0	9
2012.11.16	12:00:00	1.27319	1.27405	1.27274	1.27363	1461	0	8
2012.11.16	12:30:00	1.27365	1.27372	1.27274	1.27358	1291	0	10
2012.11.16	13:00:00	1.27358	1.27371	1.27306	1.27344	1417	0	8
2012.11.16	13:30:00	1.27345	1.27454	1.27324	1.27427	1496	0	9
2012.11.16	14:00:00	1.27425	1.27526	1.27404	1.27491	1892	0	9
2012.11.16	14:30:00	1.27491	1.27528	1.27365	1.27367	1586	0	10
2012.11.16	15:00:00	1.27368	1.27459	1.27368	1.27385	1642	0	10
2012.11.16	15:30:00	1.27384	1.27417	1.27276	1.27305	2080	0	10
2012.11.16	16:00:00	1.27303	1.27327	1.26905	1.26980	2850	0	8
2012.11.16	16:30:00	1.26981	1.27065	1.26949	1.27048	2229	0	8
2012.11.16	17:00:00	1.27049	1.27129	1.26938	1.26960	2161	0	8
2012.11.16	17:30:00	1.26960	1.27159	1.26959	1.27138	2222	0	10
2012.11.16	18:00:00	1.27140	1.27195	1.27104	1.27136	1783	0	10
2012.11.16	18:30:00	1.27134	1.27298	1.27127	1.27221	1623	0	6
2012.11.16	19:00:00	1.27220	1.27360	1.27189	1.27316	1145	0	10
2012.11.16	19:30:00	1.27315	1.27333	1.27237	1.27291	1091	0	8
2012.11.16	20:00:00	1.27290	1.27296	1.27197	1.27214	1276	0	12
2012.11.16	20:30:00	1.27213	1.27287	1.27203	1.27266	927	0	12
2012.11.16	21:00:00	1.27268	1.27299	1.27207	1.27276	924	0	12
2012.11.16	21:30:00	1.27276	1.27449	1.27270	1.27364	1260	0	12
2012.11.16	22:00:00	1.27362	1.27426	1.27356	1.27388	651	0	12
2012.11.16	22:30:00	1.27387	1.27430	1.27384	1.27418	806	0	12
2012.11.19	00:00:00	1.27411	1.27494	1.27396	1.27494	651	0	5
2012.11.19	00:30:00	1.27496	1.27602	1.27493	1.27579	1121	0	12
2012.11.19	01:00:00	1.27578	1.27596	1.27459	1.27506	1224	0	13
2012.11.19	01:30:00	1.27506	1.27538	1.27454	1.27504	874	0	12
2012.11.19	02:00:00	1.27504	1.27608	1.27479	1.27558	992	0	12
2012.11.19	02:30:00	1.27558	1.27621	1.27503	1.27533	957	0	12
2012.11.19	03:00:00	1.27532	1.27700	1.27521	1.27678	1102	0	12
2012.11.19	03:30:00	1.27680	1.27726	1.27665	1.27679	795	0	12
2012.11.19	04:00:00	1.27685	1.27708	1.27664	1.27676	536	0	12
2012.11.19	04:30:00	1.27675	1.27677	1.27624	1.27645	467	0	12
2012.11.19	05:00:00	1.27644	1.27651	1.27592	1.27597	502	0	12
2012.11.19	05:30:00	1.27598	1.27608	1.27570	1.27590	590	0	12
2012.11.19	06:00:00	1.27591	1.27618	1.27576	1.27615	679	0	9
2012.11.19	06:30:00	1.27614	1.27628	1.27564	1.27578	748	0	6
2012.11.19	07:00:00	1.27578	1.27628	1.27565	1.27626	584	0	5
2012.11.19	07:30:00	1.27628	1.27689	1.27623	1.27658	853	0	7
2012.11.19	08:00:00	1.27654	1.27733	1.27626	1.27635	1293	0	7
2012.11.19	08:30:00	1.27634	1.27712	1.27612	1.27620	1368	0	8
2012.11.19	09:00:00	1.27620	1.27655	1.27517	1.27597	1786	0	8
2012.11.19	09:30:00	1.27597	1.27867	1.27530	1.27821	2163	0	9
2012.11.19	10:00:00	1.27826	1.27836	1.27689	1.27698	1808	0	10
2012.11.19	10:30:00	1.27700	1.27752	1.27656	1.27743	1411	0	10
2012.11.19	11:00:00	1.27742	1.27783	1.27624	1.27651	1517	0	8
2012.11.19	11:30:00	1.27649	1.27732	1.27626	1.27686	1324	0	9
2012.11.19	12:00:00	1.27683	1.27749	1.27654	1.27679	1401	0	9
2012.11.19	12:30:00	1.27680	1.27779	1.27676	1.27720	1333	0	9
2012.11.19	13:00:00	1.27720	1.27729	1.27646	1.27658	1242	0	9
2012.11.19	13:30:00	1.27655	1.27659	1.27600	1.27630	1179	0	9
2012.11.19	14:00:00	1.27629	1.27706	1.27585	1.27672	1453	0	9
2012.11.19	14:30:00	1.27673	1.27719	1.27665	1.27699	1718	0	8
2012.11.19	15:00:00	1.27700	1.27775	1.27697	1.27726	1689	0	8
2012.11.19	15:30:00	1.27727	1.27887	1.27707	1.27851	2142	0	8
2012.11.19	16:00:00	1.27849	1.27974	1.27776	1.27920	2245	0	8
2012.11.19	16:30:00	1.27919	1.28188	1.27889	1.28143	2542	0	10
2012.11.19	17:00:00	1.28145	1.28176	1.28053	1.28101	1885	0	10
2012.11.19	17:30:00	1.28102	1.28125	1.28037	1.28049	1253	0	9
2012.11.19	18:00:00	1.28048	1.28104	1.28042	1.28043	1069	0	9
2012.11.19	18:30:00	1.28043	1.28060	1.27986	1.28017	841	0	5
2012.11.19	19:00:00	1.28016	1.28079	1.28005	1.28070	739	0	10
2012.11.19	19:30:00	1.28072	1.28074	1.28007	1.28037	686	0	10
2012.11.19	20:00:00	1.28036	1.28047	1.28006	1.28037	769	0	12
2012.11.19	20:30:00	1.28036	1.28101	1.28018	1.28071	819	0	12
2012.11.19	21:00:00	1.28072	1.28083	1.27996	1.28070	800	0	12
2012.11.19	21:30:00	1.28069	1.28103	1.28051	1.28093	860	0	12
2012.11.19	22:00:00	1.28094	1.28150	1.28088	1.28139	676	0	5
2012.11.19	22:30:00	1.28139	1.28164	1.28114	1.28128	701	0	12
2012.11.19	23:00:00	1.28127	1.28146	1.27716	1.27775	1712	0	13
2012.11.19	23:30:00	1.27774	1.27819	1.27665	1.27808	1194	0	12
2012.11.20	00:00:00	1.27806	1.27883	1.27706	1.27715	995	0	12
2012.11.20	00:30:00	1.27717	1.27795	1.27646	1.27659	919	0	12
2012.11.20	01:00:00	1.27659	1.27826	1.27647	1.27819	945	0	12
2012.11.20	01:30:00	1.27819	1.27836	1.27775	1.27807	868	0	12
2012.11.20	02:00:00	1.27807	1.27905	1.27797	1.27837	971	0	12
2012.11.20	02:30:00	1.27840	1.27851	1.27785	1.27831	711	0	12
2012.11.20	03:00:00	1.27831	1.27885	1.27829	1.27868	551	0	12
2012.11.20	03:30:00	1.27867	1.27892	1.27826	1.27877	491	0	12
2012.11.20	04:00:00	1.27874	1.28104	1.27848	1.28084	1196	0	12
2012.11.20	04:30:00	1.28083	1.28102	1.28018	1.28028	850	0	12
2012.11.20	05:00:00	1.28029	1.28055	1.27991	1.28042	693	0	12
2012.11.20	05:30:00	1.28043	1.28050	1.27934	1.27959	547	0	12
2012.11.20	06:00:00	1.27961	1.27978	1.27935	1.27963	649	0	9
2012.11.20	06:30:00	1.27964	1.27997	1.27938	1.27985	577	0	6
2012.11.20	07:00:00	1.27979	1.27979	1.27855	1.27895	980	0	8
2012.11.20	07:30:00	1.27892	1.27900	1.27837	1.27855	868	0	9
2012.11.20	08:00:00	1.27853	1.28054	1.27815	1.27950	1595	0	10
2012.11.20	08:30:00	1.27951	1.28018	1.27856	1.27871	1482	0	10
2012.11.20	09:00:00	1.27871	1.28171	1.27739	1.28052	2515	0	8
2012.11.20	09:30:00	1.28053	1.28062	1.27823	1.27844	2040	0	9
2012.11.20	10:00:00	1.27845	1.28063	1.27837	1.28021	1841	0	8
2012.11.20	10:30:00	1.28028	1.28070	1.27908	1.27943	1535	0	8
2012.11.20	11:00:00	1.27941	1.28130	1.27936	1.28087	1724	0	8
2012.11.20	11:30:00	1.28086	1.28206	1.28046	1.28099	1703	0	10
2012.11.20	12:00:00	1.28099	1.28118	1.28035	1.28050	1343	0	10
2012.11.20	12:30:00	1.28049	1.28186	1.28036	1.28120	1417	0	10
2012.11.20	13:00:00	1.28114	1.28152	1.28066	1.28110	1462	0	9
2012.11.20	13:30:00	1.28108	1.28132	1.27936	1.28006	1867	0	10
2012.11.20	14:00:00	1.28005	1.28276	1.27989	1.28153	2040	0	8
2012.11.20	14:30:00	1.28152	1.28198	1.28064	1.28089	1795	0	10
2012.11.20	15:00:00	1.28089	1.28099	1.27942	1.28013	1828	0	8
2012.11.20	15:30:00	1.28012	1.28029	1.27857	1.28021	2155	0	9
2012.11.20	16:00:00	1.28021	1.28106	1.27971	1.28089	1918	0	9
2012.11.20	16:30:00	1.28088	1.28099	1.27977	1.28020	1622	0	10
2012.11.20	17:00:00	1.28017	1.28158	1.27977	1.28119	1878	0	10
2012.11.20	17:30:00	1.28120	1.28163	1.28066	1.28129	1381	0	8
2012.11.20	18:00:00	1.28130	1.28197	1.28004	1.28020	1447	0	7
2012.11.20	18:30:00	1.28021	1.28097	1.27982	1.28062	1035	0	10
2012.11.20	19:00:00	1.28062	1.28067	1.27957	1.27959	1439	0	9
2012.11.20	19:30:00	1.27959	1.28079	1.27954	1.28042	1058	0	5
2012.11.20	20:00:00	1.28040	1.28067	1.28008	1.28042	894	0	12
2012.11.20	20:30:00	1.28043	1.28059	1.27986	1.28058	980	0	12
2012.11.20	21:00:00	1.28058	1.28172	1.28050	1.28160	1011	0	13
2012.11.20	21:30:00	1.28160	1.28187	1.28147	1.28187	844	0	12
2012.11.20	22:00:00	1.28186	1.28191	1.28148	1.28178	584	0	12
2012.11.20	22:30:00	1.28178	1.28186	1.28137	1.28165	638	0	12
2012.11.20	23:00:00	1.28164	1.28171	1.28125	1.28129	406	0	12
2012.11.20	23:30:00	1.28128	1.28164	1.28123	1.28134	531	0	12
2012.11.21	00:00:00	1.28134	1.28178	1.28106	1.28154	479	0	12
2012.11.21	00:30:00	1.28153	1.28170	1.28098	1.28119	701	0	12
2012.11.21	01:00:00	1.28118	1.28159	1.28069	1.28132	948	0	12
2012.11.21	01:30:00	1.28131	1.28139	1.28104	1.28124	807	0	12
2012.11.21	02:00:00	1.28124	1.28131	1.28008	1.28059	1067	0	12
2012.11.21	02:30:00	1.28061	1.28111	1.28057	1.28076	766	0	12
2012.11.21	03:00:00	1.28075	1.28124	1.28068	1.28079	627	0	12
2012.11.21	03:30:00	1.28080	1.28083	1.27995	1.28019	742	0	12
2012.11.21	04:00:00	1.28020	1.28109	1.27966	1.28108	801	0	12
2012.11.21	04:30:00	1.28109	1.28211	1.27584	1.27652	2512	0	13
2012.11.21	05:00:00	1.27652	1.27657	1.27359	1.27543	2183	0	13
2012.11.21	05:30:00	1.27542	1.27562	1.27457	1.27487	1339	0	13
2012.11.21	06:00:00	1.27487	1.27544	1.27481	1.27528	1037	0	10
2012.11.21	06:30:00	1.27527	1.27577	1.27481	1.27542	1190	0	8
2012.11.21	07:00:00	1.27540	1.27628	1.27517	1.27610	971	0	8
2012.11.21	07:30:00	1.27611	1.27649	1.27515	1.27559	1320	0	6
2012.11.21	08:00:00	1.27559	1.27568	1.27405	1.27494	1624	0	9
2012.11.21	08:30:00	1.27495	1.27686	1.27457	1.27632	1971	0	9
2012.11.21	09:00:00	1.27631	1.27688	1.27546	1.27682	1897	0	4
2012.11.21	09:30:00	1.27680	1.27686	1.27577	1.27685	1734	0	10
2012.11.21	10:00:00	1.27684	1.27929	1.27684	1.27875	2135	0	10
2012.11.21	10:30:00	1.27877	1.27935	1.27800	1.27812	1846	0	9
2012.11.21	11:00:00	1.27811	1.27868	1.27779	1.27856	1680	0	10
2012.11.21	11:30:00	1.27861	1.27905	1.27797	1.27890	1743	0	9
2012.11.21	12:00:00	1.27888	1.28056	1.27857	1.28024	1865	0	8
2012.11.21	12:30:00	1.28024	1.28125	1.28000	1.28062	1763	0	10
2012.11.21	13:00:00	1.28064	1.28090	1.27975	1.27979	1455	0	10
2012.11.21	13:30:00	1.27979	1.28062	1.27965	1.28002	1486	0	9
2012.11.21	14:00:00	1.28003	1.28159	1.27990	1.28067	1753	0	8
2012.11.21	14:30:00	1.28068	1.28203	1.28007	1.28165	1885	0	10
2012.11.21	15:00:00	1.28164	1.28324	1.28124	1.28203	2133	0	8
2012.11.21	15:30:00	1.28202	1.28240	1.28107	1.28240	1996	0	9
2012.11.21	16:00:00	1.28240	1.28304	1.28136	1.28209	2362	0	10
2012.11.21	16:30:00	1.28210	1.28231	1.28140	1.28180	1727	0	8
2012.11.21	17:00:00	1.28179	1.28246	1.28158	1.28208	1506	0	8
2012.11.21	17:30:00	1.28209	1.28211	1.28140	1.28154	1294	0	10
2012.11.21	18:00:00	1.28152	1.28255	1.28146	1.28230	1048	0	9
2012.11.21	18:30:00	1.28231	1.28296	1.28208	1.28267	872	0	9
2012.11.21	19:00:00	1.28266	1.28283	1.28247	1.28252	830	0	9
2012.11.21	19:30:00	1.28254	1.28283	1.28240	1.28260	667	0	10
2012.11.21	20:00:00	1.28257	1.28260	1.28185	1.28221	599	0	12
2012.11.21	20:30:00	1.28223	1.28254	1.28221	1.28233	445	0	12
2012.11.21	21:00:00	1.28232	1.28249	1.28216	1.28229	563	0	12
2012.11.21	21:30:00	1.28228	1.28248	1.28198	1.28229	650	0	12
2012.11.21	22:00:00	1.28230	1.28265	1.28226	1.28260	503	0	12
2012.11.21	22:30:00	1.28261	1.28298	1.28257	1.28283	513	0	12
2012.11.21	23:00:00	1.28284	1.28314	1.28255	1.28278	610	0	12
2012.11.21	23:30:00	1.28278	1.28284	1.28259	1.28268	307	0	12
2012.11.22	00:00:00	1.28269	1.28669	1.28269	1.28538	1623	0	12
2012.11.22	00:30:00	1.28539	1.28661	1.28539	1.28634	812	0	12
2012.11.22	01:00:00	1.28634	1.28634	1.28511	1.28511	894	0	12
2012.11.22	01:30:00	1.28508	1.28565	1.28508	1.28556	918	0	12
2012.11.22	02:00:00	1.28557	1.28594	1.28486	1.28510	1071	0	12
2012.11.22	02:30:00	1.28510	1.28549	1.28451	1.28489	1247	0	12
2012.11.22	03:00:00	1.28489	1.28519	1.28418	1.28435	987	0	12
2012.11.22	03:30:00	1.28434	1.28488	1.28415	1.28481	632	0	12
2012.11.22	04:00:00	1.28479	1.28490	1.28415	1.28447	705	0	12
2012.11.22	04:30:00	1.28445	1.28473	1.28415	1.28443	629	0	12
2012.11.22	05:00:00	1.28444	1.28448	1.28337	1.28357	1171	0	12
2012.11.22	05:30:00	1.28357	1.28427	1.28357	1.28402	654	0	12
2012.11.22	06:00:00	1.28402	1.28448	1.28402	1.28429	512	0	9
2012.11.22	06:30:00	1.28427	1.28489	1.28415	1.28482	786	0	6
2012.11.22	07:00:00	1.28482	1.28483	1.28436	1.28442	650	0	8
2012.11.22	07:30:00	1.28441	1.28462	1.28433	1.28439	760	0	6
2012.11.22	08:00:00	1.28442	1.28555	1.28442	1.28494	1495	0	9
2012.11.22	08:30:00	1.28493	1.28539	1.28408	1.28466	1386	0	8
2012.11.22	09:00:00	1.28467	1.28500	1.28369	1.28419	1817	0	10
2012.11.22	09:30:00	1.28421	1.28669	1.28421	1.28632	2139	0	8
2012.11.22	10:00:00	1.28636	1.28674	1.28489	1.28504	1803	0	10
2012.11.22	10:30:00	1.28504	1.28548	1.28429	1.28475	1628	0	9
2012.11.22	11:00:00	1.28475	1.28656	1.28465	1.28655	1764	0	8
2012.11.22	11:30:00	1.28659	1.28683	1.28607	1.28620	1354	0	9
2012.11.22	12:00:00	1.28616	1.28826	1.28607	1.28776	1692	0	9
2012.11.22	12:30:00	1.28774	1.28815	1.28738	1.28757	1299	0	9
2012.11.22	13:00:00	1.28757	1.28896	1.28728	1.28872	1407	0	8
2012.11.22	13:30:00	1.28876	1.28983	1.28854	1.28948	1335	0	10
2012.11.22	14:00:00	1.28947	1.28969	1.28871	1.28886	1421	0	8
2012.11.22	14:30:00	1.28885	1.28933	1.28838	1.28839	1167	0	8
2012.11.22	15:00:00	1.28840	1.28885	1.28668	1.28751	1620	0	8
2012.11.22	15:30:00	1.28752	1.28807	1.28689	1.28788	1406	0	10
2012.11.22	16:00:00	1.28783	1.28876	1.28704	1.28799	1390	0	9
2012.11.22	16:30:00	1.28798	1.28909	1.28766	1.28852	1281	0	10
2012.11.22	17:00:00	1.28856	1.28861	1.28790	1.28790	1067	0	9
2012.11.22	17:30:00	1.28790	1.28800	1.28664	1.28721	1013	0	9
2012.11.22	18:00:00	1.28728	1.28733	1.28651	1.28717	1009	0	8
2012.11.22	18:30:00	1.28717	1.28772	1.28575	1.28580	1125	0	10
2012.11.22	19:00:00	1.28579	1.28670	1.28571	1.28667	980	0	10
2012.11.22	19:30:00	1.28667	1.28707	1.28631	1.28636	814	0	5
2012.11.22	20:00:00	1.28637	1.28692	1.28635	1.28688	507	0	10
2012.11.22	20:30:00	1.28689	1.28835	1.28686	1.28821	942	0	12
2012.11.22	21:00:00	1.28820	1.28848	1.28724	1.28784	688	0	12
2012.11.22	21:30:00	1.28783	1.28850	1.28751	1.28817	621	0	12
2012.11.22	22:00:00	1.28819	1.28867	1.28791	1.28800	551	0	12
2012.11.22	22:30:00	1.28801	1.28869	1.28784	1.28823	739	0	12
2012.11.22	23:00:00	1.28823	1.28838	1.28787	1.28792	530	0	12
2012.11.22	23:30:00	1.28795	1.28808	1.28774	1.28800	515	0	12
2012.11.23	00:00:00	1.28799	1.28807	1.28769	1.28805	568	0	12
2012.11.23	00:30:00	1.28804	1.28831	1.28699	1.28732	830	0	12
2012.11.23	01:00:00	1.28731	1.28743	1.28677	1.28724	572	0	12
2012.11.23	01:30:00	1.28723	1.28775	1.28689	1.28775	560	0	12
2012.11.23	02:00:00	1.28775	1.28801	1.28739	1.28799	430	0	12
2012.11.23	02:30:00	1.28799	1.28827	1.28789	1.28824	447	0	12
2012.11.23	03:00:00	1.28825	1.28874	1.28824	1.28856	511	0	12
2012.11.23	03:30:00	1.28856	1.28859	1.28820	1.28843	462	0	12
2012.11.23	04:00:00	1.28843	1.28863	1.28827	1.28846	457	0	12
2012.11.23	04:30:00	1.28845	1.28877	1.28818	1.28857	416	0	12
2012.11.23	05:00:00	1.28857	1.28867	1.28828	1.28853	418	0	12
2012.11.23	05:30:00	1.28855	1.28886	1.28843	1.28857	404	0	12
2012.11.23	06:00:00	1.28857	1.28858	1.28820	1.28828	322	0	8
2012.11.23	06:30:00	1.28827	1.28886	1.28814	1.28873	443	0	9
2012.11.23	07:00:00	1.28873	1.28948	1.28855	1.28925	620	0	6
2012.11.23	07:30:00	1.28926	1.28972	1.28875	1.28887	932	0	10
2012.11.23	08:00:00	1.28888	1.28959	1.28875	1.28916	1001	0	10
2012.11.23	08:30:00	1.28915	1.29095	1.28915	1.29057	1766	0	8
2012.11.23	09:00:00	1.29057	1.29087	1.28869	1.28909	2109	0	10
2012.11.23	09:30:00	1.28906	1.28937	1.28768	1.28809	1962	0	8
2012.11.23	10:00:00	1.28810	1.29123	1.28749	1.28966	2320	0	10
2012.11.23	10:30:00	1.28965	1.29142	1.28938	1.29020	1779	0	8
2012.11.23	11:00:00	1.29019	1.29033	1.28885	1.28966	1718	0	9
2012.11.23	11:30:00	1.28965	1.28979	1.28901	1.28915	1438	0	10
2012.11.23	12:00:00	1.28915	1.29022	1.28894	1.28992	1468	0	8
2012.11.23	12:30:00	1.28994	1.29058	1.28967	1.28993	1281	0	10
2012.11.23	13:00:00	1.28991	1.29056	1.28954	1.29009	1246	0	10
2012.11.23	13:30:00	1.29012	1.29090	1.28946	1.29090	1148	0	8
2012.11.23	14:00:00	1.29091	1.29239	1.29056	1.29196	1981	0	9
2012.11.23	14:30:00	1.29195	1.29324	1.29107	1.29311	2118	0	9
2012.11.23	15:00:00	1.29310	1.29390	1.29241	1.29350	1904	0	8
2012.11.23	15:30:00	1.29351	1.29431	1.29299	1.29427	2061	0	10
2012.11.23	16:00:00	1.29426	1.29678	1.29408	1.29654	2422	0	9
2012.11.23	16:30:00	1.29655	1.29680	1.29577	1.29579	2034	0	9
2012.11.23	17:00:00	1.29580	1.29673	1.29546	1.29616	1608	0	8
2012.11.23	17:30:00	1.29615	1.29631	1.29547	1.29578	1243	0	9
2012.11.23	18:00:00	1.29579	1.29896	1.29569	1.29857	1925	0	10
2012.11.23	18:30:00	1.29856	1.29857	1.29753	1.29853	1472	0	10
2012.11.23	19:00:00	1.29854	1.29854	1.29703	1.29723	1072	0	10
2012.11.23	19:30:00	1.29719	1.29740	1.29710	1.29719	588	0	10
2012.11.23	20:00:00	1.29719	1.29742	1.29707	1.29725	493	0	12
2012.11.23	20:30:00	1.29726	1.29743	1.29680	1.29694	535	0	12
2012.11.23	21:00:00	1.29695	1.29758	1.29674	1.29748	451	0	12
2012.11.23	21:30:00	1.29747	1.29778	1.29719	1.29760	570	0	12
2012.11.23	22:00:00	1.29759	1.29759	1.29685	1.29713	659	0	12
2012.11.23	22:30:00	1.29714	1.29770	1.29703	1.29724	582	0	12
2012.11.23	23:00:00	1.29718	1.29729	1.29718	1.29729	2	0	32
2012.11.26	00:00:00	1.29731	1.29768	1.29682	1.29709	723	0	4
2012.11.26	00:30:00	1.29712	1.29731	1.29631	1.29721	625	0	9
2012.11.26	01:00:00	1.29721	1.29732	1.29638	1.29669	770	0	8
2012.11.26	01:30:00	1.29668	1.29668	1.29599	1.29621	893	0	8
2012.11.26	02:00:00	1.29622	1.29655	1.29587	1.29598	739	0	9
2012.11.26	02:30:00	1.29596	1.29615	1.29519	1.29522	737	0	6
2012.11.26	03:00:00	1.29526	1.29551	1.29501	1.29524	775	0	12
2012.11.26	03:30:00	1.29526	1.29554	1.29517	1.29530	572	0	5
2012.11.26	04:00:00	1.29530	1.29556	1.29517	1.29550	699	0	5
2012.11.26	04:30:00	1.29549	1.29613	1.29541	1.29605	659	0	6
2012.11.26	05:00:00	1.29607	1.29607	1.29527	1.29544	465	0	6
2012.11.26	05:30:00	1.29549	1.29609	1.29527	1.29577	522	0	5
2012.11.26	06:00:00	1.29578	1.29617	1.29536	1.29542	555	0	6
2012.11.26	06:30:00	1.29549	1.29565	1.29524	1.29551	585	0	6
2012.11.26	07:00:00	1.29552	1.29582	1.29474	1.29480	758	0	7
2012.11.26	07:30:00	1.29478	1.29578	1.29435	1.29565	1050	0	5
2012.11.26	08:00:00	1.29564	1.29729	1.29550	1.29701	1389	0	7
2012.11.26	08:30:00	1.29701	1.29836	1.29660	1.29711	1646	0	9
2012.11.26	09:00:00	1.29711	1.29746	1.29617	1.29712	1980	0	10
2012.11.26	09:30:00	1.29713	1.29715	1.29505	1.29518	1750	0	10
2012.11.26	10:00:00	1.29517	1.29661	1.29460	1.29632	1991	0	10
2012.11.26	10:30:00	1.29633	1.29683	1.29569	1.29678	1498	0	9
2012.11.26	11:00:00	1.29679	1.29689	1.29517	1.29629	1445	0	10
2012.11.26	11:30:00	1.29628	1.29699	1.29604	1.29660	1255	0	8
2012.11.26	12:00:00	1.29659	1.29743	1.29630	1.29693	1626	0	8
2012.11.26	12:30:00	1.29692	1.29799	1.29646	1.29656	1391	0	8
2012.11.26	13:00:00	1.29654	1.29702	1.29627	1.29632	1360	0	10
2012.11.26	13:30:00	1.29633	1.29665	1.29523	1.29602	1573	0	9
2012.11.26	14:00:00	1.29603	1.29677	1.29557	1.29583	1389	0	8
2012.11.26	14:30:00	1.29581	1.29745	1.29552	1.29713	1763	0	10
2012.11.26	15:00:00	1.29714	1.29727	1.29605	1.29614	1370	0	10
2012.11.26	15:30:00	1.29615	1.29686	1.29558	1.29631	1984	0	9
2012.11.26	16:00:00	1.29629	1.29738	1.29620	1.29657	1999	0	10
2012.11.26	16:30:00	1.29656	1.29680	1.29600	1.29641	1697	0	8
2012.11.26	17:00:00	1.29641	1.29662	1.29574	1.29590	1662	0	10
2012.11.26	17:30:00	1.29591	1.29667	1.29571	1.29653	1214	0	9
2012.11.26	18:00:00	1.29652	1.29708	1.29650	1.29672	975	0	10
2012.11.26	18:30:00	1.29673	1.29736	1.29596	1.29596	1136	0	10
2012.11.26	19:00:00	1.29595	1.29657	1.29591	1.29623	992	0	9
2012.11.26	19:30:00	1.29623	1.29650	1.29604	1.29614	751	0	6
2012.11.26	20:00:00	1.29613	1.29635	1.29592	1.29631	780	0	6
2012.11.26	20:30:00	1.29632	1.29650	1.29602	1.29613	806	0	7
2012.11.26	21:00:00	1.29615	1.29652	1.29587	1.29643	830	0	6
2012.11.26	21:30:00	1.29642	1.29712	1.29638	1.29684	872	0	12
2012.11.26	22:00:00	1.29683	1.29702	1.29665	1.29687	507	0	12
2012.11.26	22:30:00	1.29688	1.29722	1.29684	1.29708	557	0	12
2012.11.26	23:00:00	1.29708	1.29977	1.29700	1.29977	1205	0	12
2012.11.26	23:30:00	1.29976	1.30053	1.29749	1.29934	1314	0	12
2012.11.27	00:00:00	1.29931	1.29931	1.29746	1.29804	956	0	7
2012.11.27	00:30:00	1.29806	1.29917	1.29694	1.29877	972	0	8
2012.11.27	01:00:00	1.29878	1.29931	1.29806	1.29926	1256	0	5
2012.11.27	01:30:00	1.29926	1.30077	1.29870	1.29894	1668	0	13
2012.11.27	02:00:00	1.29893	1.29978	1.29893	1.29937	1000	0	7
2012.11.27	02:30:00	1.29936	1.29937	1.29767	1.29783	1069	0	8
2012.11.27	03:00:00	1.29783	1.29839	1.29767	1.29808	725	0	7
2012.11.27	03:30:00	1.29809	1.29857	1.29800	1.29815	526	0	5
2012.11.27	04:00:00	1.29814	1.29837	1.29777	1.29791	611	0	7
2012.11.27	04:30:00	1.29793	1.29815	1.29733	1.29815	704	0	12
2012.11.27	05:00:00	1.29816	1.29851	1.29800	1.29826	504	0	4
2012.11.27	05:30:00	1.29826	1.29885	1.29823	1.29855	945	0	8
2012.11.27	06:00:00	1.29856	1.29884	1.29810	1.29853	806	0	9
2012.11.27	06:30:00	1.29852	1.29869	1.29804	1.29857	908	0	8
2012.11.27	07:00:00	1.29861	1.29908	1.29840	1.29860	881	0	8
2012.11.27	07:30:00	1.29858	1.29911	1.29857	1.29898	976	0	9
2012.11.27	08:00:00	1.29899	1.29978	1.29834	1.29845	1736	0	9
