<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.11.16	11:00:00	1.07384	1.07394	1.07187	1.07205	4577	6769001000	7
2015.11.16	11:30:00	1.07205	1.07312	1.07154	1.07260	3975	6477136000	7
2015.11.16	12:00:00	1.07260	1.07309	1.07133	1.07176	4270	7272001000	7
2015.11.16	12:30:00	1.07174	1.07274	1.07167	1.07200	3574	6017476000	7
2015.11.16	13:00:00	1.07201	1.07451	1.07199	1.07380	3606	6193524000	7
2015.11.16	13:30:00	1.07381	1.07417	1.07301	1.07383	3813	6288749000	7
2015.11.16	14:00:00	1.07384	1.07416	1.07250	1.07283	3353	5641944000	7
2015.11.16	14:30:00	1.07283	1.07364	1.07237	1.07299	3343	5634201000	7
2015.11.16	15:00:00	1.07303	1.07342	1.07222	1.07273	4252	8109308000	7
2015.11.16	15:30:00	1.07290	1.07412	1.07242	1.07279	4948	8653068000	7
2015.11.16	16:00:00	1.07279	1.07303	1.07179	1.07229	4671	8519030000	7
2015.11.16	16:30:00	1.07229	1.07251	1.07033	1.07037	6403	10448063000	7
2015.11.16	17:00:00	1.07040	1.07190	1.07008	1.07053	5740	9870941000	7
2015.11.16	17:30:00	1.07053	1.07192	1.07034	1.07160	5319	9787623000	7
2015.11.16	18:00:00	1.07163	1.07234	1.07143	1.07183	5028	9122376000	7
2015.11.16	18:30:00	1.07183	1.07184	1.07058	1.07071	3777	6718052000	7
2015.11.16	19:00:00	1.07071	1.07093	1.06980	1.07033	3625	6537600000	7
2015.11.16	19:30:00	1.07033	1.07057	1.06910	1.06935	3038	5238632000	7
2015.11.16	20:00:00	1.06934	1.06983	1.06817	1.06904	3049	5541264000	7
2015.11.16	20:30:00	1.06905	1.06959	1.06861	1.06861	2182	4239887000	7
2015.11.16	21:00:00	1.06861	1.06929	1.06800	1.06803	2355	4217725000	7
2015.11.16	21:30:00	1.06803	1.06834	1.06744	1.06770	2479	4210431000	7
2015.11.16	22:00:00	1.06768	1.06833	1.06759	1.06831	1979	3500557000	7
2015.11.16	22:30:00	1.06831	1.06871	1.06829	1.06848	1559	2391920000	7
2015.11.16	23:00:00	1.06847	1.06882	1.06822	1.06864	1424	2690391000	7
2015.11.16	23:30:00	1.06864	1.06873	1.06847	1.06847	1195	1474684000	7
2015.11.17	00:00:00	1.06770	1.06870	1.06769	1.06832	449	379491000	0
2015.11.17	00:30:00	1.06832	1.06862	1.06811	1.06833	1432	1484649000	7
2015.11.17	01:00:00	1.06831	1.06878	1.06830	1.06855	1999	1958519000	7
2015.11.17	01:30:00	1.06854	1.06891	1.06854	1.06870	722	917550000	7
2015.11.17	02:00:00	1.06870	1.06872	1.06826	1.06838	1804	2482250000	7
2015.11.17	02:30:00	1.06838	1.06904	1.06838	1.06891	1859	2572384000	7
2015.11.17	03:00:00	1.06891	1.06891	1.06601	1.06637	3217	4310988000	7
2015.11.17	03:30:00	1.06637	1.06730	1.06634	1.06656	2209	2999106000	7
2015.11.17	04:00:00	1.06656	1.06712	1.06582	1.06603	1693	2282936000	7
2015.11.17	04:30:00	1.06604	1.06677	1.06602	1.06642	1235	1666399000	7
2015.11.17	05:00:00	1.06642	1.06666	1.06586	1.06637	1437	1912545000	7
2015.11.17	05:30:00	1.06638	1.06642	1.06579	1.06598	1566	2122248000	7
2015.11.17	06:00:00	1.06598	1.06599	1.06558	1.06590	1306	1555694000	7
2015.11.17	06:30:00	1.06589	1.06626	1.06584	1.06615	1207	1999437000	7
2015.11.17	07:00:00	1.06615	1.06615	1.06570	1.06582	1438	1893515000	7
2015.11.17	07:30:00	1.06585	1.06654	1.06560	1.06624	1696	2330433000	6
2015.11.17	08:00:00	1.06621	1.06651	1.06572	1.06603	1844	2502165000	7
2015.11.17	08:30:00	1.06603	1.06708	1.06603	1.06681	1815	2690484000	7
2015.11.17	09:00:00	1.06681	1.06681	1.06496	1.06610	4016	5714838000	7
2015.11.17	09:30:00	1.06611	1.06644	1.06508	1.06552	4257	7501844000	7
2015.11.17	10:00:00	1.06551	1.06562	1.06435	1.06520	5485	8666490000	7
2015.11.17	10:30:00	1.06520	1.06534	1.06433	1.06465	4094	7476282000	7
2015.11.17	11:00:00	1.06464	1.06585	1.06425	1.06563	4692	8415689000	7
2015.11.17	11:30:00	1.06563	1.06733	1.06544	1.06672	4536	8036196000	7
2015.11.17	12:00:00	1.06680	1.06708	1.06599	1.06624	4276	7757209000	7
2015.11.17	12:30:00	1.06623	1.06716	1.06604	1.06640	3254	5446005000	7
2015.11.17	13:00:00	1.06641	1.06789	1.06624	1.06757	3189	6144964000	7
2015.11.17	13:30:00	1.06757	1.06757	1.06603	1.06621	2800	5181429000	7
2015.11.17	14:00:00	1.06621	1.06675	1.06570	1.06647	2997	5207359000	7
2015.11.17	14:30:00	1.06647	1.06673	1.06619	1.06646	3071	4998561000	7
2015.11.17	15:00:00	1.06645	1.06744	1.06617	1.06700	3899	6718879000	7
2015.11.17	15:30:00	1.06701	1.06731	1.06512	1.06566	6032	10683065000	7
2015.11.17	16:00:00	1.06565	1.06698	1.06548	1.06585	4956	8837715000	7
2015.11.17	16:30:00	1.06584	1.06764	1.06580	1.06700	6106	11327904000	7
2015.11.17	17:00:00	1.06700	1.06760	1.06569	1.06593	6057	10228626000	7
2015.11.17	17:30:00	1.06593	1.06596	1.06450	1.06521	5559	9704529000	7
2015.11.17	18:00:00	1.06521	1.06552	1.06444	1.06466	4840	9033670000	7
2015.11.17	18:30:00	1.06466	1.06480	1.06313	1.06332	4923	9028030000	7
2015.11.17	19:00:00	1.06332	1.06493	1.06305	1.06461	3599	6085566000	7
2015.11.17	19:30:00	1.06461	1.06515	1.06418	1.06462	3436	5578513000	7
2015.11.17	20:00:00	1.06462	1.06498	1.06389	1.06480	3047	5212692000	7
2015.11.17	20:30:00	1.06480	1.06539	1.06346	1.06373	3183	4843530000	7
2015.11.17	21:00:00	1.06374	1.06485	1.06358	1.06471	2560	4065446000	7
2015.11.17	21:30:00	1.06471	1.06553	1.06426	1.06477	3313	4779073000	7
2015.11.17	22:00:00	1.06477	1.06542	1.06474	1.06477	2722	4290197000	7
2015.11.17	22:30:00	1.06478	1.06495	1.06412	1.06463	2882	4288479000	7
2015.11.17	23:00:00	1.06465	1.06470	1.06408	1.06455	1670	2546036000	7
2015.11.17	23:30:00	1.06454	1.06469	1.06407	1.06430	1405	1721729000	7
2015.11.18	00:00:00	1.06413	1.06450	1.06402	1.06444	402	421773000	7
2015.11.18	00:30:00	1.06446	1.06458	1.06420	1.06452	1315	1461100000	7
2015.11.18	01:00:00	1.06451	1.06451	1.06385	1.06391	1988	2142260000	7
2015.11.18	01:30:00	1.06392	1.06436	1.06383	1.06429	769	1062150000	7
2015.11.18	02:00:00	1.06428	1.06470	1.06425	1.06448	1266	1868100000	7
2015.11.18	02:30:00	1.06446	1.06462	1.06386	1.06404	1883	2672000000	7
2015.11.18	03:00:00	1.06402	1.06404	1.06352	1.06371	1803	2407360000	7
2015.11.18	03:30:00	1.06371	1.06383	1.06348	1.06354	1503	1937849000	7
2015.11.18	04:00:00	1.06353	1.06388	1.06335	1.06374	1533	1907400000	7
2015.11.18	04:30:00	1.06374	1.06379	1.06334	1.06344	1327	1567250000	7
2015.11.18	05:00:00	1.06344	1.06365	1.06310	1.06319	1164	1709248000	7
2015.11.18	05:30:00	1.06321	1.06354	1.06308	1.06346	1288	2034247000	7
2015.11.18	06:00:00	1.06346	1.06379	1.06332	1.06372	1276	1802397000	7
2015.11.18	06:30:00	1.06372	1.06410	1.06342	1.06391	1246	1662160000	7
2015.11.18	07:00:00	1.06389	1.06467	1.06376	1.06442	1449	2066355000	7
2015.11.18	07:30:00	1.06442	1.06506	1.06432	1.06495	1556	2089969000	7
2015.11.18	08:00:00	1.06495	1.06496	1.06441	1.06463	1187	1521460000	7
2015.11.18	08:30:00	1.06462	1.06502	1.06440	1.06496	1231	1645225000	7
2015.11.18	09:00:00	1.06493	1.06493	1.06402	1.06493	2743	3916892000	7
2015.11.18	09:30:00	1.06493	1.06567	1.06473	1.06503	2882	4939120000	7
2015.11.18	10:00:00	1.06503	1.06717	1.06491	1.06688	5166	8059623000	7
2015.11.18	10:30:00	1.06686	1.06734	1.06629	1.06700	4258	7481909000	7
2015.11.18	11:00:00	1.06700	1.06864	1.06689	1.06840	4500	7518168000	7
2015.11.18	11:30:00	1.06842	1.06922	1.06780	1.06792	4671	7066976000	7
2015.11.18	12:00:00	1.06791	1.06814	1.06705	1.06737	3352	5397123000	7
2015.11.18	12:30:00	1.06737	1.06751	1.06694	1.06738	3308	5564472000	7
2015.11.18	13:00:00	1.06737	1.06752	1.06591	1.06593	3749	6154956000	7
2015.11.18	13:30:00	1.06593	1.06658	1.06583	1.06633	2887	5188126000	7
2015.11.18	14:00:00	1.06633	1.06732	1.06611	1.06626	3621	6569045000	7
2015.11.18	14:30:00	1.06625	1.06717	1.06612	1.06672	2998	5198203000	7
2015.11.18	15:00:00	1.06672	1.06706	1.06621	1.06634	4041	7385973000	7
2015.11.18	15:30:00	1.06668	1.06693	1.06577	1.06584	4771	8468322000	7
2015.11.18	16:00:00	1.06584	1.06649	1.06556	1.06625	3915	7433987000	7
2015.11.18	16:30:00	1.06626	1.06745	1.06623	1.06657	5749	11778244000	7
2015.11.18	17:00:00	1.06655	1.06655	1.06567	1.06582	4742	9074613000	7
2015.11.18	17:30:00	1.06583	1.06589	1.06449	1.06466	4811	9042499000	7
2015.11.18	18:00:00	1.06466	1.06486	1.06322	1.06330	5021	9630130000	7
2015.11.18	18:30:00	1.06331	1.06379	1.06227	1.06366	4978	8650007000	7
2015.11.18	19:00:00	1.06366	1.06388	1.06276	1.06371	2926	4887970000	7
2015.11.18	19:30:00	1.06370	1.06444	1.06370	1.06392	2573	4626802000	7
2015.11.18	20:00:00	1.06392	1.06473	1.06391	1.06463	2276	3779583000	7
2015.11.18	20:30:00	1.06462	1.06463	1.06354	1.06373	2763	4041384000	7
2015.11.18	21:00:00	1.06377	1.06716	1.06166	1.06473	7595	9205150000	7
2015.11.18	21:30:00	1.06472	1.06586	1.06435	1.06462	3962	5550933000	7
2015.11.18	22:00:00	1.06464	1.06641	1.06431	1.06564	2632	3866787000	7
2015.11.18	22:30:00	1.06565	1.06574	1.06497	1.06517	2234	3195674000	7
2015.11.18	23:00:00	1.06516	1.06570	1.06512	1.06559	1386	1903070000	7
2015.11.18	23:30:00	1.06557	1.06598	1.06556	1.06583	1270	1405571000	7
2015.11.19	00:00:00	1.06574	1.06618	1.06555	1.06601	338	316669000	0
2015.11.19	00:30:00	1.06591	1.06618	1.06549	1.06600	1203	1162014000	7
2015.11.19	01:00:00	1.06600	1.06736	1.06585	1.06727	1657	1977307000	7
2015.11.19	01:30:00	1.06726	1.06727	1.06663	1.06710	1406	1701614000	7
2015.11.19	02:00:00	1.06710	1.06785	1.06699	1.06758	2165	2892066000	7
2015.11.19	02:30:00	1.06758	1.06838	1.06735	1.06838	2078	3012831000	7
2015.11.19	03:00:00	1.06831	1.06891	1.06808	1.06856	2590	4044412000	7
2015.11.19	03:30:00	1.06856	1.07176	1.06847	1.07028	4294	5361131000	7
2015.11.19	04:00:00	1.07028	1.07092	1.06992	1.07089	3078	4397844000	7
2015.11.19	04:30:00	1.07090	1.07094	1.06919	1.06937	2416	3320244000	7
2015.11.19	05:00:00	1.06937	1.06995	1.06892	1.06987	2802	3989644000	7
2015.11.19	05:30:00	1.06987	1.07082	1.06963	1.07026	3514	5674222000	7
2015.11.19	06:00:00	1.07027	1.07114	1.07019	1.07095	1651	2181788000	7
2015.11.19	06:30:00	1.07095	1.07124	1.07073	1.07119	1502	2222846000	7
2015.11.19	07:00:00	1.07120	1.07120	1.07028	1.07048	1599	1854600000	7
2015.11.19	07:30:00	1.07047	1.07057	1.06996	1.07050	1607	1846895000	7
2015.11.19	08:00:00	1.07044	1.07080	1.06974	1.06991	2125	2787560000	7
2015.11.19	08:30:00	1.06990	1.07006	1.06909	1.06933	2475	3743431000	7
2015.11.19	09:00:00	1.06932	1.06948	1.06784	1.06789	3804	6365359000	7
2015.11.19	09:30:00	1.06790	1.06868	1.06733	1.06737	3692	6444170000	7
2015.11.19	10:00:00	1.06736	1.06807	1.06677	1.06696	4966	8117427000	7
2015.11.19	10:30:00	1.06696	1.06889	1.06667	1.06880	4751	8393140000	7
2015.11.19	11:00:00	1.06880	1.06886	1.06773	1.06827	4157	7480411000	7
2015.11.19	11:30:00	1.06827	1.06994	1.06827	1.06857	4233	7620368000	7
2015.11.19	12:00:00	1.06857	1.06889	1.06824	1.06868	2897	5616664000	7
2015.11.19	12:30:00	1.06868	1.07046	1.06850	1.07016	3566	6569789000	7
2015.11.19	13:00:00	1.07017	1.07101	1.07009	1.07054	4125	6071694000	7
2015.11.19	13:30:00	1.07054	1.07154	1.07017	1.07118	3992	6319005000	7
2015.11.19	14:00:00	1.07118	1.07168	1.07055	1.07068	3567	6083143000	7
2015.11.19	14:30:00	1.07067	1.07108	1.06909	1.06949	5212	9121327000	7
2015.11.19	15:00:00	1.06950	1.06957	1.06719	1.06743	4969	8893918000	7
2015.11.19	15:30:00	1.06749	1.06869	1.06684	1.06860	4959	9300301000	7
2015.11.19	16:00:00	1.06860	1.07313	1.06828	1.07252	6652	10209010000	7
2015.11.19	16:30:00	1.07253	1.07255	1.07006	1.07065	7048	11214459000	7
2015.11.19	17:00:00	1.07055	1.07228	1.07040	1.07147	6512	10785276000	7
2015.11.19	17:30:00	1.07145	1.07377	1.07106	1.07366	5502	9745935000	7
2015.11.19	18:00:00	1.07367	1.07565	1.07336	1.07510	6496	10112616000	7
2015.11.19	18:30:00	1.07512	1.07628	1.07414	1.07461	5305	9041434000	7
2015.11.19	19:00:00	1.07461	1.07491	1.07350	1.07405	2994	5520346000	7
2015.11.19	19:30:00	1.07405	1.07406	1.07242	1.07253	3033	4600410000	7
2015.11.19	20:00:00	1.07253	1.07299	1.07166	1.07203	2816	4670906000	7
2015.11.19	20:30:00	1.07203	1.07315	1.07196	1.07308	2186	3820535000	7
2015.11.19	21:00:00	1.07308	1.07383	1.07283	1.07376	2425	3857420000	7
2015.11.19	21:30:00	1.07376	1.07384	1.07295	1.07324	2103	3654564000	7
2015.11.19	22:00:00	1.07325	1.07373	1.07316	1.07327	1659	3382663000	7
2015.11.19	22:30:00	1.07324	1.07392	1.07317	1.07329	2090	3759763000	7
2015.11.19	23:00:00	1.07329	1.07375	1.07312	1.07315	1320	1898146000	7
2015.11.19	23:30:00	1.07314	1.07360	1.07312	1.07338	1163	1319500000	7
2015.11.20	00:00:00	1.07322	1.07382	1.07322	1.07340	1316	1414800000	7
2015.11.20	00:30:00	1.07340	1.07342	1.07265	1.07298	2364	2124966000	7
2015.11.20	01:00:00	1.07298	1.07337	1.07284	1.07293	1200	1098999000	7
2015.11.20	01:30:00	1.07293	1.07297	1.07215	1.07256	1289	1977302000	7
2015.11.20	02:00:00	1.07239	1.07275	1.07176	1.07216	1678	2151279000	7
2015.11.20	02:30:00	1.07217	1.07217	1.07139	1.07159	1598	2203100000	7
2015.11.20	03:00:00	1.07159	1.07164	1.07099	1.07118	2405	3327910000	7
2015.11.20	03:30:00	1.07119	1.07180	1.07114	1.07178	1717	2438419000	7
2015.11.20	04:00:00	1.07178	1.07230	1.07136	1.07216	1844	2745466000	7
2015.11.20	04:30:00	1.07216	1.07265	1.07179	1.07218	2187	3686924000	7
2015.11.20	05:00:00	1.07218	1.07222	1.07118	1.07148	1189	1624384000	7
2015.11.20	05:30:00	1.07148	1.07169	1.07123	1.07169	877	1156748000	7
2015.11.20	06:00:00	1.07169	1.07189	1.07130	1.07133	1095	1670848000	7
2015.11.20	06:30:00	1.07131	1.07231	1.07130	1.07188	1122	1296221000	7
2015.11.20	07:00:00	1.07187	1.07188	1.07098	1.07157	1377	1941498000	7
2015.11.20	07:30:00	1.07158	1.07255	1.07145	1.07239	2156	3031569000	7
2015.11.20	08:00:00	1.07236	1.07280	1.07196	1.07209	2236	3428988000	7
2015.11.20	08:30:00	1.07208	1.07225	1.07163	1.07165	1523	2268199000	7
2015.11.20	09:00:00	1.07165	1.07165	1.07007	1.07010	3578	5576848000	7
2015.11.20	09:30:00	1.07010	1.07049	1.06861	1.06890	4183	6866379000	7
2015.11.20	10:00:00	1.06889	1.06980	1.06723	1.06731	6160	9457277000	7
2015.11.20	10:30:00	1.06731	1.06822	1.06637	1.06791	6121	10899106000	7
2015.11.20	11:00:00	1.06793	1.06908	1.06775	1.06849	4942	8560347000	7
2015.11.20	11:30:00	1.06851	1.06887	1.06806	1.06878	3694	6844843000	7
2015.11.20	12:00:00	1.06878	1.06982	1.06868	1.06935	4160	7750380000	7
2015.11.20	12:30:00	1.06934	1.07057	1.06917	1.06997	3123	5558513000	7
2015.11.20	13:00:00	1.06997	1.07001	1.06944	1.06978	3114	5317094000	7
2015.11.20	13:30:00	1.06972	1.06981	1.06800	1.06808	2950	4944977000	7
2015.11.20	14:00:00	1.06808	1.06840	1.06717	1.06749	3853	6767596000	7
2015.11.20	14:30:00	1.06749	1.06894	1.06743	1.06863	3870	7350704000	7
2015.11.20	15:00:00	1.06863	1.06910	1.06808	1.06821	4377	7721391000	7
2015.11.20	15:30:00	1.06820	1.07028	1.06768	1.06930	4948	8085867000	7
2015.11.20	16:00:00	1.06932	1.07072	1.06907	1.07034	5051	9233185000	7
2015.11.20	16:30:00	1.07035	1.07075	1.06811	1.06882	5901	10262875000	7
2015.11.20	17:00:00	1.06881	1.06910	1.06655	1.06691	5980	10939349000	7
2015.11.20	17:30:00	1.06691	1.06773	1.06610	1.06620	4911	9113072000	7
2015.11.20	18:00:00	1.06624	1.06724	1.06449	1.06502	5590	9338068000	7
2015.11.20	18:30:00	1.06502	1.06622	1.06468	1.06587	3962	6821990000	7
2015.11.20	19:00:00	1.06585	1.06592	1.06480	1.06544	2668	4021415000	7
2015.11.20	19:30:00	1.06543	1.06549	1.06405	1.06500	2910	4973530000	7
2015.11.20	20:00:00	1.06498	1.06500	1.06405	1.06469	2913	4747672000	7
2015.11.20	20:30:00	1.06469	1.06530	1.06457	1.06519	2231	3266079000	7
2015.11.20	21:00:00	1.06516	1.06577	1.06500	1.06530	2845	4862360000	7
2015.11.20	21:30:00	1.06529	1.06550	1.06500	1.06520	1901	2699011000	7
2015.11.20	22:00:00	1.06520	1.06576	1.06479	1.06491	2009	2948689000	7
2015.11.20	22:30:00	1.06491	1.06492	1.06445	1.06448	1885	2528690000	7
2015.11.20	23:00:00	1.06446	1.06466	1.06422	1.06464	1230	1490722000	7
2015.11.20	23:30:00	1.06465	1.06495	1.06397	1.06451	1328	1115980000	7
2015.11.23	00:00:00	1.06372	1.06422	1.06370	1.06380	432	425168000	0
2015.11.23	00:30:00	1.06370	1.06457	1.06370	1.06432	1133	1110240000	7
2015.11.23	01:00:00	1.06433	1.06434	1.06356	1.06360	2228	2501980000	7
2015.11.23	01:30:00	1.06359	1.06390	1.06351	1.06372	1552	2300700000	7
2015.11.23	02:00:00	1.06372	1.06399	1.06291	1.06313	1836	2623655000	7
2015.11.23	02:30:00	1.06312	1.06344	1.06285	1.06343	1708	2413662000	7
2015.11.23	03:00:00	1.06343	1.06365	1.06314	1.06337	2165	3078947000	7
2015.11.23	03:30:00	1.06338	1.06338	1.06083	1.06130	3324	4297468000	7
2015.11.23	04:00:00	1.06129	1.06138	1.06002	1.06078	4022	6060653000	7
2015.11.23	04:30:00	1.06079	1.06089	1.06006	1.06079	2756	4025788000	7
2015.11.23	05:00:00	1.06075	1.06153	1.06071	1.06148	1918	3125614000	7
2015.11.23	05:30:00	1.06149	1.06161	1.06087	1.06133	1480	1805590000	7
2015.11.23	06:00:00	1.06133	1.06152	1.06107	1.06122	991	1486659000	7
2015.11.23	06:30:00	1.06122	1.06150	1.06098	1.06144	1214	1701744000	7
2015.11.23	07:00:00	1.06144	1.06185	1.06131	1.06182	1507	2419940000	7
2015.11.23	07:30:00	1.06181	1.06184	1.06128	1.06143	1652	2639774000	7
2015.11.23	08:00:00	1.06143	1.06205	1.06129	1.06178	1592	2501378000	7
2015.11.23	08:30:00	1.06172	1.06255	1.06157	1.06188	1864	2743754000	7
2015.11.23	09:00:00	1.06188	1.06260	1.06075	1.06224	4531	6322896000	7
2015.11.23	09:30:00	1.06223	1.06269	1.06168	1.06244	3640	5766540000	7
2015.11.23	10:00:00	1.06228	1.06361	1.06196	1.06311	4903	8370307000	7
2015.11.23	10:30:00	1.06320	1.06434	1.06297	1.06306	4748	8053674000	7
2015.11.23	11:00:00	1.06307	1.06345	1.06150	1.06193	4845	8185729000	7
2015.11.23	11:30:00	1.06193	1.06354	1.06193	1.06309	4138	7396437000	7
2015.11.23	12:00:00	1.06309	1.06319	1.06182	1.06193	3660	6601164000	7
2015.11.23	12:30:00	1.06194	1.06276	1.06179	1.06226	3155	5781894000	7
2015.11.23	13:00:00	1.06228	1.06312	1.06226	1.06283	3045	5662075000	7
2015.11.23	13:30:00	1.06284	1.06294	1.06148	1.06244	4171	7869425000	7
2015.11.23	14:00:00	1.06244	1.06365	1.06197	1.06328	4351	8496078000	7
2015.11.23	14:30:00	1.06328	1.06424	1.06237	1.06238	4579	8640576000	7
2015.11.23	15:00:00	1.06238	1.06408	1.06235	1.06286	4710	8115840000	7
2015.11.23	15:30:00	1.06285	1.06463	1.06198	1.06462	4634	8188587000	7
2015.11.23	16:00:00	1.06462	1.06495	1.06337	1.06339	5216	8986662000	7
2015.11.23	16:30:00	1.06339	1.06565	1.06308	1.06460	6271	10678873000	7
2015.11.23	17:00:00	1.06460	1.06467	1.06237	1.06273	6617	11278298000	7
2015.11.23	17:30:00	1.06272	1.06284	1.06110	1.06142	5791	11120944000	7
2015.11.23	18:00:00	1.06145	1.06205	1.06008	1.06030	5793	10161198000	7
2015.11.23	18:30:00	1.06032	1.06087	1.05922	1.06011	5389	9031762000	7
2015.11.23	19:00:00	1.06012	1.06191	1.06009	1.06159	3423	5497575000	7
2015.11.23	19:30:00	1.06159	1.06221	1.06129	1.06198	2776	4811305000	7
2015.11.23	20:00:00	1.06197	1.06225	1.06104	1.06130	2411	3689638000	7
2015.11.23	20:30:00	1.06130	1.06214	1.06118	1.06213	2560	3778728000	7
2015.11.23	21:00:00	1.06213	1.06264	1.06162	1.06220	3137	5404681000	7
2015.11.23	21:30:00	1.06220	1.06259	1.06207	1.06229	1980	2948988000	7
2015.11.23	22:00:00	1.06229	1.06286	1.06219	1.06249	2097	3899787000	7
2015.11.23	22:30:00	1.06249	1.06296	1.06234	1.06267	1922	3122196000	7
2015.11.23	23:00:00	1.06266	1.06311	1.06263	1.06276	1314	2176196000	7
2015.11.23	23:30:00	1.06276	1.06361	1.06276	1.06354	1409	1773857000	7
2015.11.24	00:00:00	1.06355	1.06363	1.06326	1.06335	561	621479000	0
2015.11.24	00:30:00	1.06335	1.06367	1.06327	1.06332	1344	1270650000	7
2015.11.24	01:00:00	1.06329	1.06343	1.06307	1.06318	1622	1384904000	7
2015.11.24	01:30:00	1.06319	1.06401	1.06294	1.06361	1100	1617340000	7
2015.11.24	02:00:00	1.06361	1.06436	1.06318	1.06327	2327	3006848000	7
2015.11.24	02:30:00	1.06326	1.06379	1.06308	1.06327	1983	2320843000	7
2015.11.24	03:00:00	1.06327	1.06386	1.06322	1.06370	1840	2569019000	7
2015.11.24	03:30:00	1.06371	1.06446	1.06363	1.06405	2471	3607137000	7
2015.11.24	04:00:00	1.06405	1.06439	1.06390	1.06401	1659	2383748000	7
2015.11.24	04:30:00	1.06401	1.06402	1.06358	1.06373	1212	1705100000	7
2015.11.24	05:00:00	1.06373	1.06388	1.06327	1.06348	1304	2089643000	7
2015.11.24	05:30:00	1.06349	1.06350	1.06317	1.06327	1631	2123540000	7
2015.11.24	06:00:00	1.06327	1.06343	1.06306	1.06309	1213	1608938000	7
2015.11.24	06:30:00	1.06310	1.06311	1.06220	1.06290	1469	1909930000	7
2015.11.24	07:00:00	1.06290	1.06292	1.06193	1.06249	1780	2709650000	7
2015.11.24	07:30:00	1.06249	1.06314	1.06223	1.06313	1693	2669129000	7
2015.11.24	08:00:00	1.06315	1.06322	1.06212	1.06222	1575	2562481000	7
2015.11.24	08:30:00	1.06223	1.06297	1.06221	1.06272	1587	2317644000	7
2015.11.24	09:00:00	1.06272	1.06434	1.06220	1.06377	3910	5757949000	7
2015.11.24	09:30:00	1.06377	1.06426	1.06311	1.06391	3173	4965542000	7
2015.11.24	10:00:00	1.06391	1.06468	1.06341	1.06439	5262	8857100000	7
2015.11.24	10:30:00	1.06439	1.06612	1.06419	1.06584	5656	9207964000	7
2015.11.24	11:00:00	1.06584	1.06697	1.06480	1.06497	6443	9748388000	7
2015.11.24	11:30:00	1.06498	1.06541	1.06419	1.06461	4118	6609784000	7
2015.11.24	12:00:00	1.06462	1.06487	1.06345	1.06406	4613	7101953000	7
2015.11.24	12:30:00	1.06405	1.06568	1.06389	1.06507	4190	6476555000	7
2015.11.24	13:00:00	1.06507	1.06570	1.06453	1.06491	4013	6025317000	7
2015.11.24	13:30:00	1.06492	1.06530	1.06410	1.06441	3962	6206705000	7
2015.11.24	14:00:00	1.06439	1.06496	1.06429	1.06460	3392	6259612000	7
2015.11.24	14:30:00	1.06461	1.06534	1.06367	1.06476	4632	8769206000	7
2015.11.24	15:00:00	1.06476	1.06668	1.06457	1.06520	6220	11025454000	7
2015.11.24	15:30:00	1.06522	1.06646	1.06508	1.06620	6260	10741422000	7
2015.11.24	16:00:00	1.06622	1.06733	1.06469	1.06480	6757	10741949000	7
2015.11.24	16:30:00	1.06480	1.06496	1.06358	1.06385	6453	10959426000	7
2015.11.24	17:00:00	1.06382	1.06488	1.06280	1.06319	6712	10822859000	7
